filename,video_id,frame_id,label
0-00001.jpg,0,1,0
0-00002.jpg,0,2,0
0-00003.jpg,0,3,0
0-00004.jpg,0,4,0
0-00005.jpg,0,5,0
0-00006.jpg,0,6,0
0-00007.jpg,0,7,0
0-00008.jpg,0,8,0
0-00009.jpg,0,9,0
0-00010.jpg,0,10,0
0-00011.jpg,0,11,0
0-00012.jpg,0,12,0
0-00013.jpg,0,13,0
0-00014.jpg,0,14,0
0-00015.jpg,0,15,0
0-00016.jpg,0,16,0
0-00017.jpg,0,17,0
0-00018.jpg,0,18,0
0-00019.jpg,0,19,0
0-00020.jpg,0,20,0
0-00021.jpg,0,21,0
0-00022.jpg,0,22,0
0-00023.jpg,0,23,0
0-00024.jpg,0,24,0
0-00025.jpg,0,25,0
0-00026.jpg,0,26,0
0-00027.jpg,0,27,0
0-00028.jpg,0,28,0
0-00029.jpg,0,29,0
0-00030.jpg,0,30,0
0-00031.jpg,0,31,0
0-00032.jpg,0,32,0
0-00033.jpg,0,33,0
0-00034.jpg,0,34,0
0-00035.jpg,0,35,0
0-00036.jpg,0,36,0
0-00037.jpg,0,37,0
0-00038.jpg,0,38,0
0-00039.jpg,0,39,0
0-00040.jpg,0,40,0
0-00041.jpg,0,41,0
0-00042.jpg,0,42,0
0-00043.jpg,0,43,0
0-00044.jpg,0,44,0
0-00045.jpg,0,45,0
0-00046.jpg,0,46,0
0-00047.jpg,0,47,0
0-00048.jpg,0,48,0
0-00049.jpg,0,49,0
0-00050.jpg,0,50,0
0-00051.jpg,0,51,0
0-00052.jpg,0,52,0
0-00053.jpg,0,53,0
0-00054.jpg,0,54,0
0-00055.jpg,0,55,0
0-00056.jpg,0,56,0
0-00057.jpg,0,57,0
0-00058.jpg,0,58,0
0-00059.jpg,0,59,0
0-00060.jpg,0,60,0
0-00061.jpg,0,61,0
0-00062.jpg,0,62,0
0-00063.jpg,0,63,0
0-00064.jpg,0,64,0
0-00065.jpg,0,65,0
0-00066.jpg,0,66,0
0-00067.jpg,0,67,0
0-00068.jpg,0,68,0
0-00069.jpg,0,69,0
0-00070.jpg,0,70,0
0-00071.jpg,0,71,0
0-00072.jpg,0,72,0
0-00073.jpg,0,73,0
0-00074.jpg,0,74,0
0-00075.jpg,0,75,0
0-00076.jpg,0,76,0
0-00077.jpg,0,77,0
0-00078.jpg,0,78,0
0-00079.jpg,0,79,0
0-00080.jpg,0,80,0
0-00081.jpg,0,81,0
0-00082.jpg,0,82,0
0-00083.jpg,0,83,0
0-00084.jpg,0,84,0
0-00085.jpg,0,85,0
0-00086.jpg,0,86,0
0-00087.jpg,0,87,0
0-00088.jpg,0,88,0
0-00089.jpg,0,89,0
0-00090.jpg,0,90,0
0-00091.jpg,0,91,0
0-00092.jpg,0,92,0
0-00093.jpg,0,93,0
0-00094.jpg,0,94,0
0-00095.jpg,0,95,0
0-00096.jpg,0,96,0
0-00097.jpg,0,97,0
0-00098.jpg,0,98,0
0-00099.jpg,0,99,0
0-00100.jpg,0,100,0
0-00101.jpg,0,101,0
0-00102.jpg,0,102,0
0-00103.jpg,0,103,0
0-00104.jpg,0,104,0
0-00105.jpg,0,105,0
0-00106.jpg,0,106,0
0-00107.jpg,0,107,0
0-00108.jpg,0,108,0
0-00109.jpg,0,109,0
0-00110.jpg,0,110,0
0-00111.jpg,0,111,0
0-00112.jpg,0,112,0
0-00113.jpg,0,113,0
0-00114.jpg,0,114,0
0-00115.jpg,0,115,0
0-00116.jpg,0,116,0
0-00117.jpg,0,117,0
0-00118.jpg,0,118,0
0-00119.jpg,0,119,0
0-00120.jpg,0,120,0
0-00121.jpg,0,121,0
0-00122.jpg,0,122,0
0-00123.jpg,0,123,0
0-00124.jpg,0,124,0
0-00125.jpg,0,125,0
0-00126.jpg,0,126,0
0-00127.jpg,0,127,0
0-00128.jpg,0,128,0
0-00129.jpg,0,129,0
0-00130.jpg,0,130,0
0-00131.jpg,0,131,0
0-00132.jpg,0,132,0
0-00133.jpg,0,133,0
0-00134.jpg,0,134,0
0-00135.jpg,0,135,0
0-00136.jpg,0,136,0
0-00137.jpg,0,137,0
0-00138.jpg,0,138,0
0-00139.jpg,0,139,0
0-00140.jpg,0,140,0
0-00141.jpg,0,141,0
0-00142.jpg,0,142,0
0-00143.jpg,0,143,0
0-00144.jpg,0,144,0
0-00145.jpg,0,145,0
0-00146.jpg,0,146,0
0-00147.jpg,0,147,0
0-00148.jpg,0,148,0
0-00149.jpg,0,149,0
0-00150.jpg,0,150,0
0-00151.jpg,0,151,0
0-00152.jpg,0,152,0
